Journal,Publisher,Business model,APC 2019 (€),APC 2020 (€),APC 2021 (€),APC 2022 (€),APC 2023 (€),APC (€)
Journal of Psychosocial Rehabilitation and Mental Health,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of Public Health,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Journal of Public Health Policy,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
Journal of Quantitative Criminology,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Journal of Quantitative Economics,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of Racial and Ethnic Health Disparities,Springer Nature,Hybrid,2480,3060,3060,3190,3490,3490
Journal of Radiation Oncology,Springer Nature,Hybrid,2480,2570,2590,,,2590
Journal of Radioanalytical and Nuclear Chemistry,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Journal of Rare Diseases,Springer Nature,OA,,,,505,,505
Journal of Rational-Emotive & Cognitive-Behavior Therapy,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Journal of Real-Time Image Processing,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of Regulatory Economics,Springer Nature,Hybrid,2040,2170,2190,2090,2290,2290
Journal of Reliable Intelligent Environments,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of Religion and Health,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of Religious Education,Springer Nature,Hybrid,2040,2170,2190,2090,2190,2190
Journal of Remanufacturing,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of Revenue and Pricing Management,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of Risk and Uncertainty,Springer Nature,Hybrid,2040,2170,2190,2090,2290,2290
Journal of Robotic Surgery,Springer Nature,Hybrid,2480,2570,2590,2590,2790,2790
Journal of Rubber Research,Springer Nature,Hybrid,,2570,2190,2290,2490,2490
Journal of Scheduling,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of Science Education and Technology,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Journal of Science in Sport and Exercise,Springer Nature,Hybrid,,1790,1790,1690,1690,1690
Journal of Scientific Computing,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
Journal of Sedimentary Environments,Springer Nature,Hybrid,,2480,2190,2190,2290,2290
Journal of Seismology,Springer Nature,Hybrid,2480,2170,2190,2290,2390,2390
Journal of Shanghai Jiaotong University (Science),Springer Nature,Hybrid,1790,1790,2590,2590,2690,2690
Journal of Shipping and Trade,Springer Nature,OA,650,650,1060,1190,1190,1190
Journal of Signal Processing Systems,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Journal of Social and Economic Development,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of Software Engineering Research and Development,Springer Nature,OA,885,,,,,885
Journal of Soil Science and Plant Nutrition,Springer Nature,Hybrid,,2570,2190,2390,2390,2390
Journal of Soils and Sediments,Springer Nature,Hybrid,2480,2570,2590,2690,2890,2890
Journal of Sol-Gel Science and Technology,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Journal of Solid State Electrochemistry,Springer Nature,Hybrid,2480,2570,2590,2490,2590,2590
Journal of Solution Chemistry,Springer Nature,Hybrid,2480,2170,2190,2290,2490,2490
Journal of Spatial Econometrics,Springer Nature,Hybrid,,1790,2190,2190,2190,2190
Journal of Statistical Distributions and Applications,Springer Nature,OA,885,885,1190,,,1190
Journal of Statistical Physics,Springer Nature,Hybrid,2040,2040,2040,2190,2390,2390
Journal of Statistical Theory and Applications,Springer Nature,OA,,,,1060,1090,1090
Journal of Statistical Theory and Practice,Springer Nature,Hybrid,1790,1790,2190,2290,2390,2390
Journal of Superconductivity and Novel Magnetism,Springer Nature,Hybrid,2480,2570,2590,2690,2890,2890
Journal of Sustainable Metallurgy,Springer Nature,Hybrid,2480,2170,2590,2690,2690,2690
Journal of Systems Science and Complexity,Springer Nature,Hybrid,,,2190,2190,2290,2290
Journal of Systems Science and Systems Engineering,Springer Nature,Hybrid,,1790,2590,2590,2690,2690
Journal of Technology in Behavioral Science,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of The American Society for Mass Spectrometry,Springer Nature,Hybrid,2480,,,,,2480
Journal of The Institution of Engineers (India): Series A,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of The Institution of Engineers (India): Series B,Springer Nature,Hybrid,2040,2170,2190,2090,2090,2090
Journal of The Institution of Engineers (India): Series C,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
Journal of The Institution of Engineers (India): Series D,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of The Institution of Engineers (India): Series E,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
Journal of Theoretical Probability,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Journal of Theoretical and Applied Physics,Springer Nature,Hybrid,,2170,2190,,,2190
Journal of Thermal Analysis and Calorimetry,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Journal of Thermal Science,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of Thermal Spray Technology,Springer Nature,Hybrid,2480,2170,2190,2290,2290,2290
Journal of Thrombosis and Thrombolysis,Springer Nature,Hybrid,2990,3060,3060,3060,3290,3290
Journal of Transatlantic Studies,Springer Nature,Hybrid,,2170,2190,2290,2390,2390
Journal of Translational Medicine,Springer Nature,OA,2380,2490,2490,2690,2890,2890
Journal of Transportation Security,Springer Nature,Hybrid,2040,2170,2190,2090,2190,2190
Journal of Ultrasound,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Journal of Urban Health,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
Journal of Vibration Engineering & Technologies,Springer Nature,Hybrid,2040,2570,2190,2290,2390,2390
Journal of Visualization,Springer Nature,Hybrid,2040,2170,2190,2190,2390,2390
Journal of Well-Being Assessment,Springer Nature,Hybrid,2040,2170,2190,,,2190
Journal of Wood Science,Springer Nature,OA,1250,1250,1250,1490,1490,1490
Journal of World Prehistory,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of Wuhan University of Technology-Mater. Sci. Ed.,Springer Nature,Hybrid,,,,2590,2690,2690
Journal of Youth and Adolescence,Springer Nature,Hybrid,2480,2570,2590,2790,2890,2890
Journal of Zhejiang University-SCIENCE A,Springer Nature,Hybrid,,2570,2590,2690,2790,2790
Journal of Zhejiang University-SCIENCE B,Springer Nature,Hybrid,,3060,3060,3190,3390,3390
Journal of the Academy of Marketing Science,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
Journal of the Association for Research in Otolaryngology,Springer Nature,Hybrid,2480,3060,3060,3190,3190,3190
Journal of the Australian Ceramic Society,Springer Nature,Hybrid,2480,2170,2190,2290,2490,2490
Journal of the Brazilian Computer Society,Springer Nature,OA,885,960,1190,,,1190
Journal of the Brazilian Society of Mechanical Sciences and Engineering,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Journal of the Economic Science Association,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Journal of the Egyptian Mathematical Society,Springer Nature,OA,510,,,,,510
Journal of the European Optical Society-Rapid Publications,Springer Nature,OA,1450,1690,1690,,,1690
Journal of the Geological Society of India,Springer Nature,Hybrid,,,2190,2190,2290,2290
Journal of the History of Biology,Springer Nature,Hybrid,2040,2170,2190,2290,2190,2190
Journal of the Indian Academy of Wood Science,Springer Nature,Hybrid,,,2190,2190,2290,2290
Journal of the Indian Institute of Science,Springer Nature,Hybrid,2040,2570,2590,2690,2790,2790
Journal of the Indian Society for Probability and Statistics,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of the Indian Society of Remote Sensing,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of the International Society of Sports Nutrition,Springer Nature,OA,1745,2040,2040,,,2040
Journal of the Iranian Chemical Society,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Journal of the Knowledge Economy,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of the Korean Ceramic Society,Springer Nature,Hybrid,,2170,2190,2290,2490,2490
Journal of the Korean Physical Society,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal of the Korean Statistical Society,Springer Nature,Hybrid,,2170,2190,2190,2290,2290
Journal of the Operations Research Society of China,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Journal on Data Semantics,Springer Nature,Hybrid,2040,2170,2190,,,2190
Journal on Multimodal User Interfaces,Springer Nature,Hybrid,2040,2170,2190,2090,2090,2090
Journal on Vehicle Routing Algorithms,Springer Nature,Hybrid,1790,,,,,1790
Jus Cogens,Springer Nature,Hybrid,1790,1790,2190,2190,2390,2390
KI - K�nstliche Intelligenz,Springer Nature,Hybrid,2040,2040,2040,2190,2290,2290
KN - Journal of Cartography and Geographic Information,Springer Nature,Hybrid,,2170,2190,2390,2390,2390
KZfSS K�lner Zeitschrift f�r Soziologie und Sozialpsychologie,Springer Nature,Hybrid,2240,2240,2380,2380,2380,2380
Kew Bulletin,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
"Knee Surgery, Sports Traumatology, Arthroscopy",Springer Nature,Hybrid,2990,3060,3060,3290,3290,3290
Knie Journal,Springer Nature,Hybrid,,2240,2380,2490,2590,2590
Knowledge and Information Systems,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Korea-Australia Rheology Journal,Springer Nature,Hybrid,2040,2170,2190,2090,1990,1990
L'Endocrinologo,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
LO SCALPELLO-OTODI Educational,Springer Nature,Hybrid,2480,,,,,2480
La Matematica,Springer Nature,Hybrid,,,,2190,2290,2290
La Rivista Italiana della Medicina di Laboratorio - Italian Journal of Laboratory Medicine,Springer Nature,Hybrid,2480,,,,,2480
La Rivista del Nuovo Cimento,Springer Nature,Hybrid,,2170,2190,2190,2290,2290
La radiologia medica,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Laboratory Animal Research,Springer Nature,OA,1745,,,,,1745
Laboratory Investigation,Springer Nature,Hybrid,2990,3060,3580,3790,,3790
Landscape Ecology,Springer Nature,Hybrid,2480,3060,3060,3190,3390,3390
Landscape and Ecological Engineering,Springer Nature,Hybrid,2480,2480,2480,2480,2390,2390
Landslides,Springer Nature,Hybrid,2990,3060,3060,3190,3190,3190
Langenbeck's Archives of Surgery,Springer Nature,Hybrid,2990,3060,3060,3190,3390,3390
Language Policy,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Language Resources and Evaluation,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Language Testing in Asia,Springer Nature,OA,885,885,1190,1240,1290,1290
Lasers in Dental Science,Springer Nature,Hybrid,2480,2570,2590,2590,2590,2590
Lasers in Manufacturing and Materials Processing,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Lasers in Medical Science,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Latino Studies,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Law and Critique,Springer Nature,Hybrid,2040,2170,2190,2090,2190,2190
Law and Philosophy,Springer Nature,Hybrid,2040,2170,2190,2290,2090,2090
Learning & Behavior,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Learning Environments Research,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
Lettera Matematica,Springer Nature,Hybrid,2040,,,,,2040
Letters in Mathematical Physics,Springer Nature,Hybrid,2040,2040,2040,2040,2040,2040
Letters in Spatial and Resource Sciences,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Leukemia,Springer Nature,Hybrid,3490,3580,3580,3690,3890,3890
Lexicography,Springer Nature,Hybrid,2040,2170,2190,,,2190
Life Cycle Reliability and Safety Engineering,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
"Life Sciences, Society and Policy",Springer Nature,OA,,960,1190,,,1190
Lifetime Data Analysis,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Light: Science & Applications,Springer Nature,OA,3000,3000,3000,3090,3090,3090
Limnology,Springer Nature,Hybrid,2480,2480,2480,2480,2590,2590
Linguistics and Philosophy,Springer Nature,Hybrid,2040,2170,2190,2190,2190,2190
Lipids in Health and Disease,Springer Nature,OA,1690,1790,1790,1990,2190,2190
List Forum f�r Wirtschafts- und Finanzpolitik,Springer Nature,Hybrid,2040,2040,2380,2490,2590,2590
Lithuanian Mathematical Journal,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Liverpool Law Review,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Logica Universalis,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Lung,Springer Nature,Hybrid,2480,2570,2590,2790,2890,2890
MAPAN,Springer Nature,Hybrid,2040,2170,2190,2090,2290,2290
METRON,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
MRS Advances,Springer Nature,Hybrid,,,2415,2415,2415,2415
MRS Bulletin,Springer Nature,Hybrid,,,2415,2590,2590,2590
MRS Communications,Springer Nature,Hybrid,,,2415,2590,2690,2690
MRS Energy and Sustainability,Springer Nature,Hybrid,,,2415,2415,2415,2415
MUSCULOSKELETAL SURGERY,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Machine Intelligence Research,Springer Nature,Hybrid,,,,,2290,2290
Machine Learning,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Machine Translation,Springer Nature,Hybrid,2040,2170,2190,,,2190
Machine Vision and Applications,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
"Magnetic Resonance Materials in Physics, Biology and Medicine",Springer Nature,Hybrid,2480,3060,3060,3190,3390,3390
Malaria Journal,Springer Nature,OA,1820,1870,2090,2190,2290,2290
Mammal Research,Springer Nature,Hybrid,1790,1790,2590,2690,2790,2790
Mammalian Biology,Springer Nature,Hybrid,,2480,2190,2190,2190,2190
Mammalian Genome,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Management International Review,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Management Review Quarterly,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Management System Engineering,Springer Nature,OA,,,,580,,580
Managementforschung,Springer Nature,Hybrid,2240,,,,,2240
Manuelle Medizin,Springer Nature,Hybrid,2240,2240,2380,2490,2590,2590
Marine Biodiversity,Springer Nature,Hybrid,2480,2570,2590,2590,2690,2690
Marine Biodiversity Records,Springer Nature,OA,1480,1570,1570,,,1570
Marine Biology,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Marine Biotechnology,Springer Nature,Hybrid,2480,2570,2590,2490,2590,2590
Marine Geophysical Research,Springer Nature,Hybrid,2480,2570,2590,2690,2690,2690
Marine Life Science & Technology,Springer Nature,Hybrid,,1790,1790,1890,1890,1890
Marine Systems & Ocean Technology,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Maritime Economics & Logistics,Springer Nature,Hybrid,2040,2170,2190,2290,2490,2490
Maritime Studies,Springer Nature,Hybrid,1790,1790,2190,2290,2390,2390
Marketing Letters,Springer Nature,Hybrid,2040,2170,2190,2190,2290,2290
Materials Circular Economy,Springer Nature,Hybrid,,1790,2190,2190,2290,2290
Materials Theory,Springer Nature,OA,1020,990,1190,1190,1240,1240
Materials and Structures,Springer Nature,Hybrid,2480,2480,2480,2480,2480,2480
Materials for Renewable and Sustainable Energy,Springer Nature,OA,,,,1570,1570,1570
"Maternal Health, Neonatology and Perinatology",Springer Nature,OA,1690,1790,1990,2090,2190,2190
Maternal and Child Health Journal,Springer Nature,Hybrid,2480,3060,3060,3190,3190,3190
Mathematical Geosciences,Springer Nature,Hybrid,2480,2170,2190,2190,2190,2190
Mathematical Methods of Operations Research,Springer Nature,Hybrid,2040,2170,2190,2390,2290,2290
"Mathematical Physics, Analysis and Geometry",Springer Nature,Hybrid,2040,2040,2040,2040,2190,2190
Mathematical Programming,Springer Nature,Hybrid,2040,2080,2080,2190,2190,2190
Mathematical Programming Computation,Springer Nature,Hybrid,2040,2080,2080,2190,2390,2390
Mathematical Sciences,Springer Nature,Hybrid,,2170,2190,2290,2290,2290
Mathematics Education Research Journal,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Mathematics and Financial Economics,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Mathematics in Computer Science,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
"Mathematics of Control, Signals, and Systems",Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Mathematische Annalen,Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Mathematische Semesterberichte,Springer Nature,Hybrid,2040,2240,2380,2490,2590,2590
Mathematische Zeitschrift,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Maxillofacial Plastic and Reconstructive Surgery,Springer Nature,OA,1450,1480,1570,1790,1990,1990
Measurement Instruments for the Social Sciences,Springer Nature,OA,,990,990,990,,990
Meccanica,Springer Nature,Hybrid,2480,2570,2590,2690,2790,2790
Mechanics Of Soft Materials,Springer Nature,Hybrid,1790,,,,,1790
Mechanics of Advanced Materials and Modern Processes,Springer Nature,OA,690,690,,,,690
Mechanics of Soft Materials,Springer Nature,Hybrid,,1790,2190,2290,2390,2390
Mechanics of Time-Dependent Materials,Springer Nature,Hybrid,2040,2570,2590,2690,2890,2890
Medical & Biological Engineering & Computing,Springer Nature,Hybrid,2480,2570,2590,2690,2890,2890
Medical Microbiology and Immunology,Springer Nature,Hybrid,2990,3060,3060,3290,3490,3490
Medical Molecular Morphology,Springer Nature,Hybrid,2480,3060,3060,3060,3290,3290
Medical Oncology,Springer Nature,Hybrid,2990,3060,3060,2990,3090,3090
Medical Science Educator,Springer Nature,Hybrid,2040,2170,2190,2290,2390,2390
Medicinal Chemistry Research,Springer Nature,Hybrid,2480,2570,2590,2790,2790,2790
"Medicine, Health Care and Philosophy",Springer Nature,Hybrid,2040,2170,2190,2290,2290,2290
Mediterranean Geoscience Reviews,Springer Nature,Hybrid,,1790,2190,2190,2190,2190
